player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
1976,Mancity,5943,771,Class D,0.0,0.0,63.0,63.0,1,9,13,4,13,4,13,5,5,1,8,7,13,10,4,13,4,6,6,7,13,8,5,4,6,7,13,6,5,7,1,7,4,151.66,inf,140.489,inf,160.208,inf,148.653,109.762,83.623,138.892,179.797,inf,124.866,152.151,inf,92.771,165.997,138.848,133.39,inf,132.663,130.60399999999998,159.469,85.377,159.357,inf,93.62899999999999,125.717,125.511,168.97899999999998,132.458,132.929,6,0,4,0,7,0,3,1,1,3,5,0,1,2,0,3,8,2,4,0,5,7,4,3,3,0,1,3,5,1,6,1
676,Leiamaster,1947,764,Class F,0.6,0.6,55.2661,55.2,20,7,5,7,7,8,10,10,4,8,7,8,7,6,6,8,5,7,10,9,6,9,9,5,6,8,7,6,8,9,9,8,10,151.581,121.793,144.852,71.71000000000001,170.326,106.37,158.716,112.77000000000001,89.82300000000001,139.451,183.351,159.833,126.051,152.723,69.022,96.888,172.012,143.995,138.747,108.072,138.171,143.419,164.539,83.701,165.638,97.74600000000001,91.598,131.019,128.489,186.066,136.903,139.24,13,1,8,2,16,4,7,1,4,8,10,6,7,5,10,12,12,6,8,3,11,11,13,6,5,2,3,8,14,9,10,7
1962,macman42,4377,763,Class E,1.0,1.0,83.0,83.0,2,7,9,8,3,4,3,3,10,1,7,3,3,6,7,5,7,6,8,8,13,6,7,8,7,7,13,13,5,9,5,7,6,149.272,116.77799999999999,148.075,70.593,161.19,100.446,148.622,115.88499999999999,85.929,137.951,176.2,157.698,123.859,153.31900000000002,67.511,96.99799999999999,167.46,143.611,135.25,inf,135.38,139.274,165.19299999999998,87.161,161.553,inf,inf,125.494,130.977,173.195,134.632,141.487,10,2,6,2,15,1,4,1,1,7,8,3,1,4,7,3,9,8,8,0,8,9,4,3,4,0,0,5,8,5,7,1
4146,Jman,656,755,Class F,0.0,0.0,31.6667,31.6667,3,9,13,12,9,8,13,10,13,13,10,12,9,6,9,4,12,11,10,9,13,9,8,10,7,12,8,13,13,12,13,11,13,157.494,inf,162.064,76.67699999999999,169.922,inf,157.94299999999998,inf,inf,142.785,194.39,170.073,123.502,160.235,67.347,103.562,179.207,145.657,139.696,inf,144.57999999999998,143.425,173.827,86.263,176.865,101.285,inf,inf,141.0,inf,141.43,inf,3,0,1,1,2,0,2,0,0,1,1,1,2,1,1,2,3,3,1,0,1,1,1,2,1,1,0,0,2,0,1,0
3768,RogueAUS,3944,753,Class F,0.4,0.4,57.0,57.0,5,6,13,7,13,9,13,5,13,13,12,5,13,13,8,13,5,10,11,6,1,11,12,13,13,8,13,13,7,8,9,5,13,147.664,inf,141.111,inf,168.727,inf,150.115,inf,inf,144.003,179.334,inf,inf,155.403,inf,92.49199999999999,170.233,140.954,135.215,104.769,138.364,154.028,inf,inf,172.293,inf,inf,128.778,132.215,176.857,132.656,inf,3,0,2,0,3,0,1,0,0,1,3,0,0,1,0,3,3,1,2,1,1,1,0,0,2,0,0,3,1,1,1,0
197,ardux,2993,748,Class F,1.0,1.0,70.5789,70.5789,7,5,13,6,13,7,6,5,13,6,5,8,13,5,8,5,6,8,6,7,6,6,7,2,2,5,5,5,8,6,11,7,10,149.17000000000002,inf,145.523,inf,169.504,100.983,150.773,inf,91.649,140.848,191.275,inf,121.666,154.986,65.629,96.413,171.091,140.14600000000002,135.903,108.138,132.831,141.607,164.497,78.991,161.345,95.833,92.473,129.633,123.584,181.511,134.938,142.653,9,0,3,0,9,1,1,0,2,5,5,0,6,4,4,5,8,3,7,3,6,7,2,2,5,1,1,5,9,1,8,2
4052,conff1g,788,746,Class F,0.0,0.0,30.0,30.0,1,13,13,13,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,12,12,13,inf,inf,inf,inf,172.281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,142.32999999999998,inf,inf,inf,inf,inf,inf,inf,inf,224.053,143.266,inf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3282,Triclops,4679,740,Class E,0.6,0.6,80.1176,80.1176,5,6,4,13,13,9,13,6,13,13,13,8,13,7,5,9,9,9,13,5,6,5,13,9,13,2,13,13,13,2,13,5,13,148.602,110.479,inf,inf,172.695,inf,151.534,inf,inf,inf,176.416,inf,125.154,155.151,67.084,97.541,170.936,inf,136.731,108.80799999999999,132.113,inf,167.845,inf,162.905,inf,inf,inf,120.452,inf,130.197,inf,2,1,0,0,1,0,1,0,0,0,1,0,2,1,1,2,2,0,1,2,1,0,1,0,1,0,0,0,2,0,2,0
4137,Sky 06,506,737,Class F,0.0,0.0,16.3333,16.3333,3,12,13,13,13,13,13,13,12,13,13,11,10,9,12,13,10,13,13,13,13,13,10,13,12,13,13,12,12,12,13,13,13,161.28,inf,inf,inf,inf,inf,inf,120.94,inf,inf,194.951,167.892,127.61,169.312,inf,98.279,inf,inf,inf,inf,inf,141.794,inf,83.675,inf,inf,102.233,143.148,142.254,inf,inf,inf,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
305,beastjoe,3055,732,Class F,0.416667,0.5,64.4167,66.5,12,6,8,6,5,6,4,6,6,9,7,6,8,5,6,6,6,7,5,6,7,7,7,5,6,7,7,5,6,5,6,8,7,149.178,119.00200000000001,147.573,74.979,167.824,104.364,152.1,112.863,91.055,138.214,180.242,161.465,123.509,153.273,66.925,96.293,169.355,140.38400000000001,136.554,110.667,137.778,137.985,164.543,84.263,166.655,100.631,92.81,126.911,125.154,178.212,135.388,134.591,32,8,13,6,35,4,11,9,2,21,32,6,22,7,19,21,25,13,28,10,15,36,15,14,17,11,13,25,40,10,26,6
3245,Todd,3401,731,Class F,0.714286,0.714286,68.2857,68.2857,7,6,13,7,6,6,6,6,1,6,8,7,5,6,6,6,6,7,7,7,4,8,6,7,8,7,4,7,7,6,9,7,6,149.21,inf,144.374,74.661,167.041,100.557,152.108,105.439,88.151,139.47899999999998,181.173,158.905,125.641,151.849,67.266,95.16499999999999,170.713,140.151,135.985,108.11699999999999,137.402,133.006,163.548,85.893,162.149,95.03399999999999,94.34100000000001,126.724,125.408,179.415,132.671,133.938,36,0,26,5,34,2,15,1,4,17,35,15,9,10,18,25,25,14,29,2,21,24,15,8,14,4,6,18,21,8,22,6
3389,Vinny,4661,727,Class E,0.8,0.8,77.8,77.8,5,4,13,7,13,7,10,5,13,9,9,9,7,1,13,7,6,5,6,13,13,9,11,13,11,6,13,13,4,13,11,4,13,142.3,inf,145.447,inf,173.939,104.331,148.90800000000002,inf,94.011,135.581,185.505,161.02,122.582,inf,69.182,95.28399999999999,164.31,139.081,inf,inf,136.312,142.947,inf,91.206,164.668,inf,inf,125.464,inf,179.13,132.073,inf,2,0,2,0,3,1,4,0,1,2,3,1,1,0,1,4,4,4,0,0,2,1,0,1,3,0,0,4,0,1,3,0
4128,TankMaster007,487,718,Class F,0.0,0.0,9.66667,9.66667,3,12,13,12,13,11,9,12,13,13,11,9,12,12,13,13,12,11,9,11,13,12,10,13,12,12,13,12,12,11,12,12,11,159.437,inf,157.847,inf,173.868,107.568,166.493,inf,inf,152.317,202.816,174.245,138.155,inf,inf,106.157,179.772,149.38,145.995,inf,148.569,151.584,inf,92.032,178.501,inf,100.418,142.449,144.927,228.93,149.099,158.393,2,0,1,0,1,1,2,0,0,1,3,1,2,0,0,1,1,2,2,0,2,1,0,2,1,0,1,1,3,2,1,1
3778,Kraken,4560,716,Class E,1.0,1.0,84.0,84.0,1,5,13,8,5,6,6,7,8,5,5,9,8,2,9,7,3,7,8,8,10,7,7,7,9,3,10,7,6,5,9,6,4,146.728,inf,149.487,71.719,167.079,103.449,153.801,114.61,88.84100000000001,136.972,181.463,161.652,120.597,155.514,67.437,93.029,167.346,143.558,137.163,110.86699999999999,134.717,138.96,165.085,84.93,160.446,104.345,92.851,127.531,122.872,182.744,132.194,132.704,9,0,4,5,13,1,4,2,2,5,6,2,1,6,7,4,11,5,4,1,11,6,5,6,6,1,2,6,8,2,6,8
739,Silhouette,4171,704,Class E,1.0,1.0,69.0,69.0,2,7,13,4,13,6,13,8,13,5,6,9,7,5,3,7,12,7,8,6,1,6,5,9,7,10,11,6,7,6,8,5,9,150.921,inf,143.432,inf,170.983,inf,154.255,inf,83.75,136.93,192.409,165.024,121.82,150.112,67.522,101.233,169.996,141.739,133.058,97.434,134.068,136.114,164.709,86.65299999999999,167.853,108.038,94.49799999999999,127.876,125.776,179.768,129.547,137.539,4,0,3,0,7,0,3,0,2,4,6,4,3,2,4,1,8,7,5,1,4,8,3,4,3,1,3,5,7,3,4,2
3203,Theob78,6061,700,Class D,1.0,1.0,87.0,87.0,1,13,13,10,13,10,13,10,13,13,13,13,13,13,12,13,6,13,9,1,4,13,6,2,13,4,13,13,13,2,13,13,13,inf,inf,147.273,inf,169.608,inf,154.534,inf,inf,inf,inf,inf,inf,159.405,inf,95.25800000000001,inf,139.394,126.905,108.694,inf,138.059,152.219,inf,161.051,inf,inf,inf,121.076,inf,inf,inf,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
241,GAMT Aura,5738,700,Class D,0.0,0.0,13.0,13.0,1,8,13,9,13,10,13,3,7,7,3,11,7,5,9,10,8,7,5,7,2,7,6,12,6,13,11,10,8,8,2,6,2,150.127,inf,145.247,inf,174.207,inf,148.007,110.956,85.526,133.713,186.836,160.165,125.17,152.508,69.476,94.587,166.051,137.198,129.395,102.025,133.559,130.64600000000002,169.357,84.306,inf,104.423,94.023,129.412,125.967,167.74,131.789,132.178,3,0,1,0,5,0,1,1,1,1,3,4,2,2,2,1,5,1,2,2,4,6,2,3,0,1,3,4,5,1,3,1
2579,quinnlyoy,5425,700,Class D,0.666667,0.666667,63.3333,63.3333,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,Tim,5160,699,Class D,1.0,1.0,82.0,82.0,2,8,13,13,5,4,13,2,13,13,3,4,2,13,11,2,9,13,13,13,12,9,3,13,10,3,13,13,4,10,3,1,12,153.753,inf,inf,74.46000000000001,156.156,inf,146.561,inf,inf,129.86599999999999,176.823,153.642,inf,152.576,63.36,95.701,inf,inf,inf,110.819,136.361,119.032,inf,90.253,156.972,inf,inf,123.434,129.932,175.038,123.974,143.589,2,0,0,1,2,0,2,0,0,2,2,1,0,1,1,2,0,0,0,1,2,1,0,1,1,0,0,2,1,1,1,1
4047,MKPhilipp,695,699,Class F,0.0,0.0,40.0,40.0,1,13,13,11,13,10,13,13,13,13,13,6,13,11,7,13,11,8,13,13,2,7,13,11,13,12,13,13,13,9,13,13,13,inf,inf,145.488,inf,175.297,inf,inf,inf,inf,inf,181.073,inf,126.257,155.802,inf,100.571,170.53,inf,inf,104.852,133.913,inf,171.238,inf,172.59300000000002,inf,inf,inf,135.86,inf,inf,inf,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1939,lunapolar,4865,697,Class E,0.5,0.5,52.75,52.75,4,8,5,2,4,9,10,3,2,11,8,7,9,8,2,4,6,6,9,6,7,8,4,6,6,7,8,6,6,6,10,4,1,150.046,113.946,138.153,71.78999999999999,176.635,102.039,152.33100000000002,109.44200000000001,93.902,135.88,183.122,166.273,124.372,151.074,64.857,96.25800000000001,166.631,143.046,133.997,106.702,134.706,133.594,158.72899999999998,82.846,158.678,101.26599999999999,94.297,124.723,122.246,181.941,128.319,123.564,10,1,1,2,8,1,1,1,1,4,6,5,4,2,6,7,8,4,5,2,7,9,4,3,1,2,4,4,9,2,4,1
440,Bingus,2528,694,Class F,0.888889,0.888889,86.8889,86.8889,9,7,2,5,10,5,6,6,4,7,7,6,5,7,7,6,6,7,8,6,4,6,7,4,6,6,4,7,5,6,6,5,10,149.951,112.399,144.304,78.379,167.47899999999998,99.661,153.609,111.694,90.743,140.233,182.842,157.899,123.06,153.791,68.368,95.918,171.344,144.365,134.591,104.744,136.879,136.82999999999998,162.742,84.23,165.55599999999998,96.831,94.83500000000001,125.778,126.434,177.242,132.41,139.45499999999998,20,1,10,3,14,1,5,2,4,8,11,6,9,10,6,11,13,5,8,2,13,15,4,10,10,5,6,11,15,4,12,2
3557,Yousei,5374,684,Class D,0.75,0.75,58.5,58.5,4,9,13,4,12,6,13,13,13,6,4,6,4,13,11,11,11,8,2,4,11,10,7,13,10,13,13,13,6,6,2,10,13,149.471,inf,146.125,76.211,168.001,inf,inf,inf,87.97800000000001,139.748,176.802,155.875,inf,149.159,67.239,98.43299999999999,163.073,135.471,124.768,110.195,135.133,133.606,inf,85.106,inf,inf,inf,122.43,119.864,168.776,133.774,inf,2,0,2,1,3,0,0,0,1,1,3,1,0,1,1,1,2,1,1,1,1,2,0,1,0,0,0,2,1,1,2,0
4084,Hideki,517,684,Class F,0.0,0.0,29.0526,29.0526,4,8,13,13,13,8,13,11,13,12,6,12,11,9,11,12,10,8,11,9,10,12,8,11,13,11,12,10,8,9,13,13,13,152.921,inf,inf,inf,172.603,inf,161.633,inf,93.167,140.888,188.837,164.695,126.021,157.016,72.587,100.255,173.13400000000001,146.222,145.687,109.37700000000001,150.757,139.353,176.471,inf,168.69299999999998,104.337,93.407,130.305,134.353,inf,inf,inf,3,0,0,0,2,0,2,0,1,1,1,4,1,2,1,1,3,2,1,1,1,2,1,0,1,1,1,2,2,0,0,0
3063,Ryster,6532,677,Class D,0.0,0.0,38.5,38.5,2,1,13,13,13,8,13,13,13,13,9,9,10,10,13,13,12,11,13,13,13,5,9,11,5,11,13,13,8,12,12,9,13,137.002,inf,inf,inf,171.588,inf,inf,inf,inf,140.007,180.655,162.865,121.565,inf,inf,99.419,171.378,inf,inf,inf,130.853,136.074,163.887,84.21600000000001,166.457,inf,inf,126.437,132.276,198.243,131.666,inf,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,2,1,1,1,0,0,2,2,2,2,0
3645,zuax,3123,677,Class F,0.7,0.7,69.1,69.1,10,8,13,7,13,7,13,4,1,6,5,6,11,7,7,5,6,5,6,8,5,6,6,6,3,8,13,5,5,9,11,8,13,151.242,inf,147.52,inf,168.123,inf,150.843,107.668,98.26400000000001,137.177,178.437,160.192,124.399,153.30700000000002,67.361,95.37700000000001,169.141,142.121,137.547,110.068,132.805,136.726,165.738,83.738,167.376,inf,91.42699999999999,124.778,129.676,184.482,133.498,inf,5,0,4,0,9,0,2,1,4,3,4,1,4,2,2,6,8,4,9,1,3,9,3,3,6,0,2,6,6,2,8,0
2839,scooter,6647,666,Class D,0.0,0.0,15.0,15.0,1,11,13,12,13,10,13,13,13,13,13,13,13,13,13,12,7,11,13,13,13,13,12,11,13,12,13,13,12,10,13,9,13,154.137,inf,153.787,inf,172.624,inf,inf,inf,inf,inf,inf,inf,inf,inf,80.876,101.90299999999999,174.233,inf,inf,inf,inf,141.632,167.086,inf,173.411,inf,inf,132.359,127.725,inf,135.562,inf,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
962,eZiire,6170,663,Class D,0.0,0.0,56.0,56.0,1,6,8,10,13,9,6,12,7,13,11,7,10,12,7,10,9,9,10,7,13,12,9,11,12,8,13,13,4,6,13,7,13,149.391,120.83,149.266,inf,166.513,100.81700000000001,157.96,119.053,inf,138.196,181.238,163.659,127.185,148.811,66.726,95.561,168.719,142.827,132.537,inf,139.007,130.467,166.515,92.529,171.213,inf,inf,124.896,125.717,inf,130.12,inf,5,1,2,0,3,2,2,1,0,2,3,2,1,2,1,3,3,1,3,0,3,3,3,1,2,0,0,1,2,0,2,0
352,Aurora,5775,663,Class D,0.0,0.0,62.0,62.0,2,8,13,5,13,11,13,6,13,13,5,9,3,9,6,13,13,6,9,10,13,9,8,13,13,13,13,13,5,8,10,7,3,150.593,inf,144.949,inf,181.233,inf,145.727,inf,inf,136.309,180.104,157.31900000000002,124.097,149.608,inf,inf,169.198,138.169,133.925,inf,139.144,132.192,inf,inf,inf,inf,inf,124.959,124.325,179.478,132.925,127.659,2,0,1,0,3,0,2,0,0,2,3,2,1,3,0,0,3,1,3,0,1,1,0,0,0,0,0,2,2,1,2,1
3336,Parasyte,5190,662,Class D,0.0,0.0,60.0,60.0,2,8,13,8,9,6,2,9,13,3,13,10,13,9,5,13,7,10,9,6,11,10,8,8,6,13,6,11,8,7,13,8,5,151.355,inf,141.155,74.929,164.04500000000002,97.175,157.452,inf,88.62,inf,180.522,inf,123.038,146.539,inf,98.247,170.233,140.882,131.798,109.74199999999999,137.892,130.712,159.221,82.117,inf,96.02199999999999,96.56700000000001,126.134,126.821,inf,132.78,137.628,3,0,2,3,4,1,2,0,2,0,2,0,1,4,0,3,2,2,3,2,4,4,2,1,0,1,1,3,5,0,2,1
569,Cly,6264,656,Class D,0.0,0.0,62.0,62.0,1,1,13,11,13,13,13,13,13,13,13,6,13,13,13,13,8,7,8,13,13,6,8,13,13,9,13,13,9,8,13,4,13,149.22899999999998,inf,160.13,inf,inf,inf,inf,inf,inf,inf,173.223,inf,inf,inf,inf,99.24000000000001,168.086,134.265,inf,inf,133.225,129.538,inf,inf,164.841,inf,inf,124.815,122.443,inf,127.997,inf,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
3239,TN,4173,655,Class E,0.666667,0.666667,74.0,74.0,6,8,13,13,13,7,9,5,6,3,3,10,10,7,7,11,7,6,2,8,13,5,3,8,3,4,13,12,7,5,2,7,13,155.173,inf,inf,inf,170.523,104.187,150.355,115.858,89.083,137.679,184.439,165.584,125.109,154.77100000000002,68.321,96.501,167.076,138.457,139.219,inf,132.55,135.551,165.849,86.04599999999999,158.002,inf,101.275,131.88400000000001,122.16,170.974,133.942,inf,2,0,0,0,4,1,5,1,2,3,3,3,3,3,2,4,5,3,3,0,2,3,5,1,2,0,1,1,4,1,3,0
3910,zapquake,915,654,Class F,0.375,0.4,62.2817,63.6,50,8,4,7,7,8,6,7,6,8,7,7,8,7,6,7,8,8,8,7,7,7,8,8,6,7,6,5,7,8,6,8,6,151.07,117.056,147.201,74.66,172.373,105.82300000000001,153.796,114.655,91.256,138.386,182.195,161.904,124.388,155.66,68.569,97.574,171.198,141.614,135.769,109.338,136.643,140.49,166.75900000000001,84.399,163.841,99.463,93.553,128.883,129.485,185.244,134.61,136.36599999999999,39,3,18,10,55,6,27,7,9,29,36,17,29,9,37,35,37,23,34,5,32,38,22,24,15,9,5,40,37,6,33,13
1437,JAYU,4407,653,Class E,1.0,1.0,82.5,82.5,2,5,13,7,13,3,13,13,13,13,6,3,13,4,9,7,7,9,8,5,3,4,11,13,5,11,13,5,13,9,5,5,13,147.623,inf,143.011,inf,165.07,inf,inf,inf,inf,136.812,180.425,inf,122.346,151.14600000000002,67.199,98.263,170.85399999999998,144.018,132.783,104.536,134.635,153.348,inf,83.60300000000001,169.578,inf,90.777,inf,135.291,173.399,131.011,inf,4,0,3,0,4,0,0,0,0,2,3,0,1,1,2,2,2,2,4,1,3,2,0,1,1,0,1,0,2,1,4,0
4160,Relivity,426,652,Class F,0.0,0.0,16.5,16.5,4,10,9,12,12,12,11,10,13,13,13,10,13,8,9,12,11,11,12,12,13,11,11,11,13,13,7,13,7,12,13,11,13,158.302,118.245,154.212,85.089,177.672,106.386,158.768,inf,inf,inf,188.669,inf,129.587,162.062,86.267,99.054,176.376,148.64,142.323,inf,141.523,169.655,169.726,inf,inf,103.684,inf,126.707,144.923,inf,139.394,inf,4,1,1,1,4,1,1,0,0,0,2,0,3,2,1,4,3,2,1,0,3,3,2,0,0,2,0,2,4,0,1,0
1945,Luxii,2631,648,Class F,0.777778,0.777778,53.069,53.069,10,9,7,7,8,8,8,8,8,9,6,9,11,6,7,9,7,8,9,7,6,7,8,8,9,10,10,7,7,7,9,8,10,152.325,119.868,147.513,75.784,173.003,102.914,154.663,115.755,96.59,138.626,184.333,164.897,124.589,151.546,69.894,97.381,172.655,142.778,136.24099999999999,112.53999999999999,136.863,141.425,167.918,85.163,170.788,100.053,96.218,129.387,128.313,183.582,135.388,139.812,15,2,11,4,18,1,5,2,1,10,10,4,6,6,7,9,14,7,13,1,12,16,6,1,6,4,2,14,13,2,14,3
730,Deano,5902,647,Class D,0.5,0.5,64.0,64.0,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,vankle,2376,647,Class F,0.857143,0.857143,66.0,66.0,8,6,5,7,7,7,12,6,10,8,5,7,8,6,7,7,7,7,7,6,5,8,7,5,5,6,8,8,6,7,6,7,9,149.779,116.225,147.301,75.291,168.195,107.90100000000001,151.333,117.85499999999999,94.312,136.568,182.677,162.891,125.56,152.262,67.634,96.219,170.17000000000002,141.381,134.832,106.73400000000001,137.269,138.906,162.289,84.65299999999999,162.641,101.483,96.382,127.488,128.532,177.04399999999998,133.388,140.559,39,6,16,7,40,1,19,3,4,14,37,11,12,15,24,24,42,35,37,3,27,29,13,11,17,8,8,24,39,12,34,7
1882,Logik,5691,645,Class D,1.0,1.0,62.0,62.0,1,8,10,8,13,7,10,7,10,9,9,6,8,6,12,8,8,5,6,6,13,7,8,5,9,13,9,11,8,6,2,2,13,149.75,116.826,145.03300000000002,inf,165.643,105.251,148.923,111.206,86.469,135.691,177.983,160.374,122.508,165.2,69.026,95.481,162.94400000000002,134.377,132.27,inf,132.817,130.595,164.171,83.14699999999999,inf,99.02000000000001,97.529,127.806,120.26,167.084,130.014,inf,4,1,4,0,3,1,3,2,1,1,5,4,2,1,2,4,2,2,2,0,4,4,3,2,0,1,1,1,2,1,3,0
4002,lndn,899,644,Class F,0.46,0.333333,62.474,58.3448,53,7,8,8,8,8,5,6,7,6,7,7,7,6,7,7,7,7,7,7,7,7,8,8,5,7,7,8,7,8,9,7,9,151.133,117.77000000000001,146.47,75.597,172.58100000000002,101.931,153.504,114.283,89.506,138.057,181.87,160.655,123.347,154.113,67.347,96.732,171.129,142.043,136.661,108.471,136.816,138.735,168.369,84.009,164.946,100.11699999999999,96.14099999999999,130.107,127.6,184.689,134.122,137.488,57,4,26,6,54,5,33,6,5,25,47,26,26,13,31,38,49,25,31,10,38,36,27,12,29,11,8,30,41,13,37,6
722,DayZ,6126,632,Class D,0.0,0.0,41.0,41.0,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,deimos,2602,632,Class F,0.727273,0.666667,66.1622,63.75,13,9,13,9,6,7,4,6,13,9,6,5,4,9,6,6,9,8,8,5,2,8,9,6,3,5,8,11,8,7,7,8,6,149.625,inf,145.792,71.866,168.434,98.477,150.733,inf,89.779,136.449,177.203,156.60399999999998,127.472,150.456,66.161,98.53399999999999,171.962,141.757,133.144,105.116,138.97,147.277,165.511,84.735,162.367,101.811,95.348,129.88400000000001,126.149,174.963,135.194,134.921,6,0,3,1,8,1,7,0,1,10,6,2,4,5,6,4,10,2,10,1,7,5,5,2,4,2,2,4,9,2,10,3
999,Fey5,4790,626,Class E,0.571429,0.571429,64.1429,64.1429,7,6,13,5,5,6,13,11,13,12,11,8,13,10,8,10,9,8,8,6,13,6,8,6,4,6,13,13,11,7,13,7,2,146.585,inf,145.174,72.852,167.672,inf,156.847,inf,96.831,141.307,181.956,inf,125.603,155.03199999999998,71.007,95.977,166.454,140.047,136.039,inf,131.563,136.328,161.239,81.287,162.442,inf,inf,129.889,128.86,inf,131.61,133.431,5,0,3,1,6,0,1,0,1,2,4,0,1,3,1,3,6,2,3,0,6,3,3,2,4,0,0,1,5,0,4,1
