,player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
907,3836,himawariS,1932,1240,Class F,0.5,0.5,59.9196,63.7,38,7,6,7,8,6,7,7,5,6,9,7,8,6,7,6,7,7,7,7,6,7,6,5,8,7,11,8,8,8,8,7,8,143.375,118.78,139.773,70.422,150.696,99.72,150.95,112.16,85.148,137.171,172.425,156.769,117.283,144.149,63.943,90.944,159.188,138.099,128.838,105.718,130.867,124.07,161.647,84.293,158.226,100.036,87.508,125.06,122.231,176.043,126.93,128.119,23,1,14,4,31,4,11,2,9,6,18,9,17,22,10,16,19,13,11,3,19,23,7,3,9,1,7,13,16,4,17,8
908,517,Chateaux,5478,1228,Class D,1.0,1.0,59.0,59.0,1,7,6,6,6,7,10,7,7,7,5,7,6,6,4,6,7,6,7,7,10,7,6,7,7,4,7,2,5,6,7,7,4,139.648,114.106,139.826,68.345,155.532,103.873,145.049,109.331,80.62,134.403,170.826,153.465,119.016,142.532,60.02,89.475,152.047,135.662,127.032,108.96,130.207,126.299,152.817,79.284,153.8,94.635,91.333,112.947,117.945,166.401,124.318,124.229,19,3,10,4,22,2,11,4,3,7,16,11,4,13,8,14,19,7,13,3,16,15,16,8,14,3,1,15,15,2,12,4
909,2011,Marmon,5907,1222,Class D,0.5,0.5,60.75,60.75,4,4,13,6,13,7,13,5,9,5,6,8,6,3,10,6,9,7,7,4,6,8,7,5,13,5,13,1,9,5,5,6,7,138.334,180.0,138.298,180.0,155.393,180.0,135.979,115.727,93.493,133.606,171.217,154.495,122.381,142.707,66.793,94.921,157.256,134.655,126.899,109.167,123.833,121.406,156.395,180.0,156.698,180.0,89.42,122.393,119.448,167.522,119.827,128.788,9,0,4,0,9,0,4,1,1,3,6,5,2,5,2,3,11,5,8,2,10,7,6,0,4,0,1,8,7,2,8,3
910,3598,zBullet,5025,1218,Class D,1.0,1.0,71.0,71.0,2,8,5,6,5,6,9,5,8,6,5,6,5,6,8,4,8,5,7,4,5,6,6,8,7,5,7,4,3,7,4,7,5,143.88,111.168,136.894,74.108,158.945,106.769,144.11,106.867,90.741,133.402,174.862,155.915,117.564,147.85,58.601,90.876,159.17,135.612,127.263,101.81,131.123,127.455,158.373,81.532,156.396,95.096,91.749,117.877,118.817,167.698,123.242,129.009,15,1,9,2,19,2,13,2,1,11,19,7,8,3,11,13,12,8,18,3,10,20,9,3,9,3,3,11,16,12,11,6
911,4151,KOBRA,1244,1215,Class F,0.0,0.0,20.0,20.0,1,13,13,13,13,13,13,13,13,13,13,11,13,13,13,6,11,13,13,12,13,13,13,13,13,11,11,13,12,11,13,13,12,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,185.77,180.0,180.0,180.0,67.126,100.434,180.0,180.0,150.953,180.0,180.0,180.0,180.0,180.0,175.858,104.415,180.0,134.015,135.964,180.0,180.0,145.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
912,655,Cyborg,6935,1212,Class D,0.666667,0.666667,66.6667,66.6667,3,7,10,5,6,6,2,5,3,10,7,5,7,4,5,5,7,5,6,6,13,6,6,5,6,8,6,8,8,6,11,6,13,142.247,119.724,134.44,69.575,153.832,97.093,142.661,106.712,91.208,130.046,166.753,152.393,119.663,145.035,57.47,91.967,155.658,135.656,131.878,180.0,129.781,123.424,157.133,84.733,156.371,98.191,98.577,124.349,116.114,181.31,125.819,180.0,7,1,4,4,9,1,5,2,1,4,4,2,3,3,4,3,5,2,4,0,5,7,2,2,2,1,1,4,7,1,3,0
913,3357,vankle,2753,1202,Class F,0.923077,1.0,72.9172,78.0594,15,6,5,7,6,7,12,6,10,8,5,7,8,6,7,7,7,7,7,6,5,8,7,5,5,5,8,8,6,7,6,7,9,140.099,112.323,137.635,69.204,160.027,107.901,139.504,114.881,89.597,130.941,171.373,156.526,119.754,147.255,59.71,88.72,159.503,131.887,125.577,105.767,129.32,127.115,157.066,80.74,152.588,97.825,92.083,119.184,112.571,168.048,124.2,132.776,39,7,16,8,42,1,20,3,4,16,38,11,14,15,25,24,43,36,39,4,27,29,13,11,18,8,8,26,39,14,35,9
914,3963,krash,1272,1200,Class F,0.0,0.0,43.0,43.0,1,2,13,13,13,8,13,13,13,13,13,10,13,2,10,13,11,10,8,11,13,13,11,13,13,13,6,7,13,7,13,13,13,143.658,180.0,180.0,180.0,168.688,180.0,180.0,180.0,180.0,180.0,184.702,180.0,175.659,152.283,180.0,98.769,175.659,143.133,138.085,180.0,180.0,157.408,180.0,180.0,180.0,100.025,95.03,180.0,128.336,180.0,180.0,180.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
915,4099,Forever,1169,1199,Class F,0.0,0.0,20.0,20.0,1,4,13,11,13,8,13,12,13,13,13,10,11,13,13,13,11,10,13,11,13,12,13,13,13,13,13,13,13,10,13,11,13,151.976,180.0,155.355,180.0,180.065,180.0,166.877,180.0,180.0,180.0,188.972,174.556,180.0,180.0,180.0,101.056,175.368,180.0,139.2,180.0,144.483,180.0,180.0,180.0,180.0,180.0,180.0,180.0,132.108,180.0,136.685,180.0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
916,561,Clip80,5610,1191,Class D,0.666667,0.666667,68.3333,68.3333,3,8,13,7,13,6,13,9,13,13,7,3,7,6,5,6,6,6,5,5,13,9,6,6,4,7,9,13,6,9,9,7,9,144.377,180.0,133.011,180.0,154.594,180.0,147.423,180.0,180.0,132.866,172.751,154.368,116.614,144.357,66.245,89.722,158.545,134.997,122.802,180.0,131.503,129.071,156.106,79.745,154.238,100.295,180.0,121.684,115.433,171.937,125.173,130.11,7,0,6,0,13,0,5,0,0,6,7,5,4,8,2,7,7,4,11,0,11,5,4,4,4,3,0,5,5,3,5,4
917,4066,AEDrumandBass,1165,1190,Class F,0.0,0.0,28.5,28.5,1,10,13,11,13,13,13,13,13,13,13,11,13,13,5,13,13,7,13,13,13,13,13,13,13,8,13,13,13,12,13,12,13,153.245,180.0,148.819,180.0,180.0,180.0,180.0,180.0,180.0,180.0,205.864,180.0,180.0,153.587,180.0,180.0,179.195,180.0,180.0,180.0,180.0,180.0,180.0,180.0,166.245,180.0,180.0,180.0,138.769,180.0,146.806,180.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
918,2861,Serene,5186,1189,Class D,0.8,0.8,75.0,75.0,5,6,13,4,5,7,13,4,6,3,6,8,7,3,8,3,7,5,6,2,13,4,8,5,3,7,7,12,13,2,6,5,13,136.065,180.0,148.534,75.009,157.232,180.0,145.518,110.425,85.842,137.147,177.693,152.184,120.602,151.479,63.138,92.36,160.262,132.173,130.664,180.0,129.86,126.94,166.519,79.494,159.921,100.863,95.271,180.0,112.604,174.071,127.686,180.0,3,0,1,1,3,0,4,1,1,2,4,2,1,1,2,5,5,4,3,0,3,2,1,2,2,1,1,0,1,1,3,0
919,4134,suffzero,1157,1187,Class F,0.0,0.0,37.0,37.0,1,13,13,13,13,13,13,10,13,13,9,4,13,12,13,13,8,13,9,10,13,13,12,13,9,13,13,13,7,9,13,8,13,180.0,180.0,180.0,180.0,180.0,180.0,162.003,180.0,180.0,144.277,189.935,180.0,139.471,180.0,180.0,99.595,180.0,153.422,147.848,180.0,180.0,168.291,180.0,86.295,180.0,180.0,180.0,131.916,137.336,180.0,142.31,180.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
920,4158,Skolyx78,1168,1183,Class F,0.5,0.5,51.0,51.0,2,1,13,13,13,11,13,13,9,13,8,10,12,13,13,8,6,5,3,4,13,13,12,6,13,9,11,11,9,8,13,13,13,140.062,180.0,180.0,180.0,170.909,180.0,180.0,120.386,180.0,138.111,183.474,165.809,180.0,180.0,65.173,94.049,175.167,138.888,131.4,180.0,180.0,164.881,167.968,180.0,170.367,102.478,93.904,131.396,128.118,180.0,180.0,180.0,1,0,0,0,1,0,0,1,0,2,1,2,0,0,1,2,1,1,2,0,0,1,1,0,1,2,1,1,2,0,0,0
921,4111,sgg,1313,1182,Class F,0.5,0.5,50.75,50.75,4,9,13,9,13,8,13,13,13,13,9,8,5,9,8,5,10,10,6,8,13,9,9,6,10,7,6,9,9,6,9,5,13,150.921,180.0,148.043,180.0,169.394,180.0,180.0,180.0,180.0,142.794,178.832,152.759,123.681,149.469,64.7,99.924,172.366,140.117,133.732,180.0,137.254,133.46,164.028,82.91,161.968,98.352,94.503,125.818,127.08,173.533,127.843,180.0,1,0,2,0,3,0,0,0,0,1,2,2,3,2,1,2,4,3,3,0,3,1,2,2,1,2,1,3,2,1,2,0
922,1328,Iza,5110,1172,Class D,0.5,0.5,61.6667,61.6667,6,6,13,8,4,6,3,9,11,4,5,8,7,6,6,5,5,6,4,7,3,7,5,7,5,9,9,9,6,5,7,4,10,140.342,180.0,144.137,77.148,156.764,101.447,154.21,110.882,84.8,130.525,172.264,152.604,119.271,145.228,62.942,91.592,161.432,133.386,128.722,100.131,130.335,123.823,159.267,82.647,154.772,97.112,94.914,117.401,118.572,178.759,126.422,135.611,11,0,8,1,15,1,2,1,3,10,11,4,7,6,5,9,13,6,6,3,12,14,8,3,7,2,2,5,12,3,12,1
923,2577,vehicular,6126,1168,Class D,0.333333,0.333333,69.0,69.0,3,6,3,8,5,7,13,6,6,4,7,7,4,8,7,5,6,6,7,8,5,7,7,7,4,8,4,10,8,6,4,8,5,134.984,115.646,137.818,71.914,156.101,180.0,148.82,111.321,83.646,130.933,171.123,151.645,120.861,141.254,58.277,90.3,157.89,133.114,130.233,101.539,123.214,128.596,153.666,83.336,157.423,97.911,98.301,120.813,116.883,166.785,121.651,129.716,8,1,5,3,16,0,11,2,2,11,13,5,4,8,7,10,13,8,10,3,15,13,12,2,7,1,1,12,16,2,11,2
924,4112,JOS194,1132,1168,Class F,0.0,0.0,24.0,24.0,1,12,13,13,13,13,13,10,10,13,13,7,13,13,13,13,10,13,13,13,13,13,13,8,13,12,13,13,13,13,13,13,11,153.298,180.0,180.0,180.0,180.0,180.0,158.229,116.192,180.0,180.0,183.049,180.0,180.0,180.0,180.0,101.044,180.0,180.0,180.0,180.0,180.0,180.0,162.566,180.0,174.511,180.0,180.0,180.0,180.0,180.0,180.0,136.538,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
925,4150,Archibald512,1151,1163,Class F,0.5,0.5,34.125,34.125,3,7,13,8,13,8,13,12,13,13,9,13,13,13,12,12,11,12,6,11,13,12,13,9,7,10,7,13,9,7,13,12,8,159.0,180.0,149.629,180.0,173.09,180.0,166.263,180.0,180.0,139.434,180.0,180.0,180.0,163.679,72.214,99.486,172.563,140.281,143.899,180.0,144.795,180.0,168.474,85.349,166.862,101.642,180.0,126.753,125.042,180.0,140.997,138.368,1,0,1,0,2,0,1,0,0,1,0,0,0,1,1,3,2,1,1,0,1,0,2,1,2,1,0,2,2,0,1,1
926,2342,NITRO FOX,2631,1159,Class F,0.8,0.777778,64.0,66.4286,12,6,13,9,13,8,13,7,13,13,13,7,6,7,13,4,6,4,6,7,9,10,6,3,3,6,1,6,8,9,4,9,13,142.371,180.0,145.236,180.0,163.687,180.0,153.422,180.0,180.0,180.0,176.621,161.487,122.797,180.0,57.743,93.588,156.164,129.305,120.2,111.92,141.903,127.9,155.091,78.151,160.612,94.379,89.639,127.623,115.101,171.751,132.494,180.0,7,0,4,0,7,0,3,0,0,0,8,1,3,0,6,3,6,4,7,1,2,5,2,3,3,1,2,2,7,3,5,0
927,4104,ann,1149,1157,Class F,0.0,0.0,21.0,21.0,1,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,229.501,180.0,180.0,180.0,180.0,102.074,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,70,Aice,7017,1156,Class C,0.666667,0.666667,66.0,66.0,6,10,13,3,13,6,2,10,13,3,13,7,6,5,8,12,6,5,7,4,13,8,9,6,13,9,13,3,9,7,10,10,9,144.309,180.0,138.404,180.0,157.813,100.167,157.363,180.0,86.55,180.0,178.274,159.331,117.883,149.257,69.879,94.929,155.611,137.341,129.751,180.0,130.857,133.078,161.214,180.0,159.377,180.0,95.316,126.738,123.735,181.997,129.907,131.772,1,0,2,0,3,1,1,0,1,0,2,1,2,4,2,1,2,2,2,0,2,4,1,0,3,0,1,2,3,1,2,2
929,4133,Raj Aryan,1101,1147,Class F,0.0,0.0,30.0,30.0,1,13,13,13,13,13,13,11,13,13,12,12,13,9,13,13,5,13,10,9,13,13,11,13,10,13,13,13,8,10,13,7,13,180.0,180.0,180.0,180.0,180.0,180.0,166.158,180.0,180.0,154.238,204.021,180.0,137.383,180.0,180.0,97.258,180.0,155.37,145.104,180.0,180.0,152.95,180.0,86.592,180.0,180.0,180.0,134.007,139.321,180.0,138.465,180.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
930,2285,Ben,4808,1146,Class E,0.625,0.625,47.75,47.75,8,9,9,8,13,8,7,8,5,13,7,8,6,9,9,6,9,9,7,6,13,5,6,9,6,9,13,11,6,6,11,7,8,147.128,115.095,136.747,180.0,160.928,98.981,141.878,112.754,180.0,132.987,178.662,156.081,122.717,152.993,64.517,94.851,164.691,137.27,131.935,180.0,132.04,130.535,165.543,84.313,162.258,180.0,98.611,127.059,120.217,178.846,128.594,135.933,2,1,4,0,5,3,4,1,0,5,6,3,2,1,3,4,6,4,2,0,3,7,3,2,2,0,1,4,6,1,4,2
931,4096,gureatest,1155,1145,Class F,0.5,0.5,43.5,43.5,2,10,13,7,13,9,13,9,13,5,12,8,11,13,13,8,13,13,11,10,13,10,4,4,13,13,10,9,7,8,13,9,13,148.021,180.0,151.981,180.0,170.192,180.0,155.833,180.0,86.102,144.609,185.174,162.332,180.0,180.0,66.132,180.0,180.0,144.035,148.295,180.0,141.323,136.47,166.478,180.0,180.0,96.539,93.254,124.866,126.989,180.0,135.541,180.0,2,0,1,0,1,0,1,0,1,1,1,2,0,0,2,0,0,1,1,0,1,1,1,0,0,1,1,2,1,0,1,0
932,2065,57,5313,1144,Class D,0.666667,0.666667,62.6667,62.6667,6,7,13,7,13,7,13,1,10,13,3,9,3,10,3,6,8,5,4,4,3,13,1,9,8,5,1,13,13,6,5,2,13,144.08,180.0,141.306,180.0,163.728,180.0,146.708,113.386,180.0,133.272,180.071,156.624,126.888,143.223,61.076,100.638,169.113,137.351,133.73,107.115,180.0,126.049,170.346,85.439,162.757,93.861,180.0,180.0,124.012,172.657,132.834,180.0,2,0,1,0,3,0,1,1,0,2,2,1,1,1,2,1,2,1,1,1,0,1,1,3,2,1,0,0,1,1,1,0
933,3082,STMKW,4734,1136,Class E,0.428571,0.428571,64.2857,64.2857,7,10,13,7,2,5,13,13,13,13,3,9,9,13,8,7,6,7,6,7,4,6,9,6,9,6,8,1,9,8,10,6,5,146.438,180.0,142.559,71.666,153.85,180.0,180.0,180.0,180.0,131.257,174.095,156.201,180.0,150.371,64.124,89.648,161.227,133.946,129.414,102.866,127.776,127.165,161.135,83.938,155.772,97.945,85.911,122.351,122.302,173.043,121.679,132.981,5,0,3,1,8,0,0,0,0,3,7,4,0,3,6,4,9,4,5,3,6,5,3,2,4,1,1,5,8,4,6,2
934,4063,ypixel,1130,1135,Class F,0.0,0.0,27.0,27.0,2,13,13,13,13,6,13,13,10,13,13,12,13,8,13,5,13,13,11,12,13,11,13,13,13,13,13,13,13,10,12,7,13,180.0,180.0,180.0,180.0,171.129,180.0,180.0,116.014,180.0,180.0,193.266,180.0,122.044,180.0,67.679,180.0,180.0,145.923,143.253,180.0,142.295,180.0,180.0,180.0,180.0,180.0,180.0,180.0,128.315,183.713,139.605,180.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
935,119,alhen,5370,1131,Class D,0.571429,0.571429,60.2857,60.2857,7,5,13,4,11,9,7,7,13,13,6,8,7,8,6,11,9,8,8,7,13,6,6,7,11,7,10,6,5,7,5,8,9,140.186,180.0,138.177,74.942,166.042,108.786,147.337,180.0,180.0,136.631,175.704,157.017,126.484,144.95,70.578,90.897,161.913,136.929,128.866,180.0,127.329,127.511,157.971,86.072,156.184,102.92,88.431,115.985,118.559,169.355,125.369,138.281,11,0,5,1,11,1,9,0,0,3,7,5,1,4,3,8,8,4,10,0,11,7,6,1,2,1,6,9,13,3,9,1
936,4110,KVLTYAPKA,1075,1129,Class F,0.0,0.0,9.0,9.0,1,10,13,11,13,10,13,11,13,13,13,13,13,13,13,8,13,13,13,11,13,13,11,11,13,12,13,13,13,11,13,11,12,153.224,180.0,157.702,180.0,182.329,180.0,170.806,180.0,180.0,180.0,180.0,180.0,180.0,180.0,64.646,180.0,180.0,180.0,139.445,180.0,180.0,147.384,185.289,180.0,173.936,180.0,180.0,180.0,147.193,180.0,146.967,147.812,2,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,0,0,0,2,0,2,2
937,931,erupt,6141,1128,Class D,0.5,0.5,81.5,81.5,2,8,7,7,13,2,8,5,13,6,6,3,13,13,5,9,6,8,6,13,10,11,5,8,13,3,13,1,4,6,13,9,10,147.757,113.54,141.663,180.0,156.376,101.624,148.441,180.0,85.635,128.876,167.013,180.0,180.0,147.261,66.822,91.336,160.688,136.562,180.0,108.446,138.026,122.337,158.312,180.0,155.936,180.0,88.269,119.353,119.107,180.0,124.378,136.619,3,1,1,0,3,1,1,0,3,3,3,0,0,3,1,3,3,2,0,1,1,4,3,0,3,0,1,2,3,0,3,1
938,1185,Namihei,5847,1126,Class D,1.0,1.0,83.75,83.75,4,3,13,4,13,5,13,12,13,3,3,4,13,13,7,13,8,6,4,6,13,3,8,1,13,7,13,9,3,12,6,9,11,137.934,180.0,137.477,180.0,166.554,180.0,163.275,180.0,88.404,137.271,178.432,180.0,180.0,148.71,180.0,95.3,166.144,136.357,133.96,180.0,130.239,128.693,159.772,180.0,155.553,180.0,93.959,121.783,135.252,176.53,137.763,135.843,2,0,3,0,2,0,1,0,1,1,2,0,0,1,0,2,3,1,1,0,1,4,1,0,2,0,1,1,1,1,1,1
939,4078,GaelLazerYT,1118,1121,Class F,0.428571,0.428571,43.5714,43.5714,7,8,13,12,8,8,13,12,10,10,6,8,8,5,13,6,11,9,8,9,13,7,8,13,4,9,13,13,8,9,9,8,6,145.049,180.0,151.149,75.267,165.598,180.0,163.9,115.914,89.004,132.04,177.621,154.528,117.443,180.0,63.542,96.363,171.517,139.915,134.599,180.0,127.32,136.898,180.0,83.404,162.747,180.0,180.0,127.725,117.634,177.254,131.906,134.353,5,0,2,2,7,0,1,1,1,5,5,4,3,0,2,1,4,3,4,0,5,5,0,1,2,0,0,3,6,2,3,2
940,4071,neutkat,1136,1119,Class F,0.0,0.0,20.0,20.0,1,9,13,13,13,12,13,11,13,13,13,13,12,9,13,13,13,8,13,13,13,11,9,7,13,13,13,13,12,13,10,13,12,155.799,180.0,180.0,180.0,178.542,180.0,161.222,180.0,180.0,180.0,180.0,162.735,123.637,180.0,180.0,180.0,181.321,180.0,180.0,180.0,143.179,138.712,156.774,180.0,180.0,180.0,180.0,138.096,180.0,198.034,180.0,151.362,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1
941,4153,Lesseri,1062,1118,Class F,0.0,0.0,34.0,34.0,1,7,13,9,13,13,13,13,5,13,13,13,13,10,10,13,5,8,13,9,13,11,10,13,13,13,13,13,13,13,13,12,13,149.831,180.0,151.434,180.0,180.0,180.0,180.0,112.468,180.0,180.0,180.0,180.0,129.212,167.848,180.0,97.581,165.917,180.0,137.342,180.0,144.63,144.128,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,160.282,180.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
942,4124,DarkJ,1127,1116,Class F,0.0,0.0,31.0,31.0,1,5,13,13,13,13,13,13,13,8,10,9,13,13,11,13,13,9,13,10,13,8,13,13,13,13,13,13,13,9,13,10,13,153.769,180.0,180.0,180.0,180.0,180.0,180.0,180.0,90.293,143.449,186.845,180.0,180.0,163.195,180.0,180.0,179.652,180.0,139.561,180.0,129.056,180.0,180.0,180.0,180.0,180.0,180.0,180.0,135.714,180.0,130.171,180.0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
943,4119,dreamy,1115,1112,Class F,0.0,0.0,22.5,22.5,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,204.476,155.263,152.911,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
944,2191,Cabbage72,1120,1111,Class F,0.0,0.0,21.0,21.0,1,13,13,8,13,12,13,12,13,13,13,11,13,13,10,13,13,10,13,13,13,12,13,11,12,13,13,13,11,3,13,12,13,180.0,180.0,143.108,180.0,180.709,180.0,166.323,180.0,180.0,180.0,183.334,180.0,180.0,152.813,180.0,180.0,172.166,180.0,180.0,180.0,140.152,180.0,167.185,86.801,180.0,180.0,180.0,125.292,127.832,180.0,146.837,180.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
945,3429,Watcha,6502,1109,Class D,1.0,1.0,53.0,53.0,1,8,13,6,13,8,11,3,13,13,4,9,7,5,8,2,12,8,6,8,13,7,7,13,8,13,13,5,7,8,9,7,13,150.526,180.0,138.2,180.0,162.379,103.785,141.735,180.0,180.0,136.253,177.05,152.618,123.365,145.065,65.865,99.51,164.64,133.907,127.697,180.0,123.574,132.458,180.0,81.793,180.0,180.0,92.943,123.177,118.436,175.461,126.315,180.0,1,0,2,0,4,1,2,0,0,1,3,1,1,2,2,1,3,2,2,0,4,2,0,1,0,0,1,3,3,2,3,0
946,3126,Vestoga,2037,1108,Class F,0.684211,0.7,75.6792,76.3,19,7,5,5,5,5,6,6,2,8,5,7,7,7,7,6,7,6,6,5,4,6,6,6,6,7,7,6,6,6,6,7,6,144.588,107.287,137.686,68.665,155.593,99.915,138.74,105.739,85.554,130.05,172.85,154.316,111.944,150.67,61.464,89.367,158.754,133.562,128.174,102.398,127.532,128.423,157.212,76.831,156.487,94.972,87.622,121.87,115.637,170.711,122.453,127.412,40,6,12,20,50,8,15,2,11,21,40,17,21,12,22,32,32,15,35,7,31,42,13,14,15,5,17,26,50,6,39,12
947,3807,Orca,1096,1104,Class F,0.0,0.0,45.0,45.0,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,338,X6,6125,1101,Class D,0.666667,0.666667,59.1111,59.1111,9,5,8,8,13,9,13,13,9,13,4,9,13,13,8,5,7,6,9,8,13,8,6,3,13,6,4,9,7,9,10,7,9,143.872,116.97,141.579,180.0,158.423,180.0,180.0,112.603,180.0,131.202,179.87,180.0,180.0,149.61,66.136,91.041,160.626,141.673,131.614,180.0,128.989,128.676,156.559,180.0,157.339,96.529,93.317,127.355,123.256,173.205,123.478,136.387,4,1,4,0,5,0,0,1,0,2,4,0,0,4,2,2,2,1,3,0,4,5,3,0,3,1,3,2,5,1,3,2
